CUSIP,Short Name,Price Date,Day,Funds,Market Code,Market,Price Source,Bid Price,Ask Price,Last Trade Price,Statement Price,Update Date,Trade Volume,Price Status,Statement Price Status
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-04,Fri,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-03,Thu,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-02,Wed,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-11-01,Tue,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-31,Mon,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,       0.000,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-30,Sun,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-29,Sat,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-28,Fri,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-27,Thu,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-26,Wed,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-25,Tue,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-24,Mon,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-23,Sun,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-22,Sat,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-21,Fri,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-20,Thu,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-19,Wed,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-18,Tue,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-17,Mon,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-16,Sun,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-15,Sat,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-14,Fri,C,XU,CDN MUT FUND,SVC,     117.748,     117.748,     117.748,,2016-09-30,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-13,Thu,C,XU,CDN MUT FUND,SVC,     117.207,     117.207,     117.207,,2016-08-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-12,Wed,C,XU,CDN MUT FUND,SVC,     117.207,     117.207,     117.207,,2016-08-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-11,Tue,C,XU,CDN MUT FUND,SVC,     117.207,     117.207,     117.207,,2016-08-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-10,Mon,C,XU,CDN MUT FUND,SVC,     117.207,     117.207,     117.207,,2016-08-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-09,Sun,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-08,Sat,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-07,Fri,C,XU,CDN MUT FUND,SVC,     117.207,     117.207,     117.207,,2016-08-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-06,Thu,C,XU,CDN MUT FUND,SVC,     117.207,     117.207,     117.207,,2016-08-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-05,Wed,C,XU,CDN MUT FUND,SVC,     117.207,     117.207,     117.207,,2016-08-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-04,Tue,C,XU,CDN MUT FUND,SVC,     117.207,     117.207,     117.207,,2016-08-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-03,Mon,C,XU,CDN MUT FUND,SVC,     117.207,     117.207,     117.207,,2016-08-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-02,Sun,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-10-01,Sat,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-09-30,Fri,C,XU,CDN MUT FUND,SVC,     117.207,     117.207,     117.207,       0.000,2016-08-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-09-29,Thu,C,XU,CDN MUT FUND,SVC,     117.207,     117.207,     117.207,,2016-08-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-09-28,Wed,C,XU,CDN MUT FUND,SVC,     117.207,     117.207,     117.207,,2016-08-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-09-27,Tue,C,XU,CDN MUT FUND,SVC,     117.207,     117.207,     117.207,,2016-08-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-09-26,Mon,C,XU,CDN MUT FUND,SVC,     117.207,     117.207,     117.207,,2016-08-31,0,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-09-25,Sun,C,,,,,,,,,,,
HGC100FM,HGC ARBTRGE LP MSTR CL F -NL,2016-09-24,Sat,C,,,,,,,,,,,
